sku,navn,type,leverandor,merke,serie,kategori,nåpris,førpris,farge,tekstil,bredde_cm,høyde_cm,sittehøyde_cm,sittedybde_cm,url
312193,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,34168,56947,Beige/natur,Ion Solitary star,303,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-6
312194,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,34168,56947,Brun,Ion Withered rose,303,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-7
312195,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,34168,56947,Grå,Ion Aluminium,303,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning
312197,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,34168,56947,Beige/natur,Ion Solitary star,303,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-2
312198,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,34168,56947,Brun,Ion Withered rose,303,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-3
312199,Vilmers Vincent,Hjørnesofa med sjeselong XL og endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,35846,78216,Beige/natur,Ion Solitary star,387,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-sjeselong-xl-og-endeavslutning-6
312200,Vilmers Vincent,Hjørnesofa med sjeselong XL og endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,35846,78216,Brun,Ion Withered rose,387,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-sjeselong-xl-og-endeavslutning-24
312201,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,34168,56947,Grå,Ion Aluminium,303,86,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-4
250431,IMG Melby,Hjørnesofa med endeavslutning,"IMG avd Skandinavia, Ekornes AS",IMG,MELBY,Hjørnesofa,36410,,Grå,,278,80,44,50,https://checkout.bohus.no/sofa/hjornesofa/melby-hjornesofa-5
312542,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Ager 7152 Anthracite,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning
312543,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Matteo 4313 Grey,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning-1
312546,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Ager 7152 Anthracite,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning-4
312547,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Matteo 4313 Grey,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning-5
312550,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17999,30300,Grå,Ager 7152 Anthracite,286,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-4
312551,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17999,30300,Grå,Matteo 4313 Grey,286,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-5
312554,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17999,30300,Grå,Ager 7152 Anthracite,286,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-8
312555,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17999,30300,Grå,Matteo 4313 Grey,286,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-9
312557,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Ager 7152 Anthracite,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning-8
312558,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Matteo 4313 Grey,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning-9
312561,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Ager 7152 Anthracite,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning-12
312562,Scapa Amalie,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17922,29870,Grå,Matteo 4313 Grey,300,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-og-endeavslutning-13
312566,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Ager 7152 Anthracite,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning
312567,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Matteo 4313 Grey,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning-1
312570,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Ager 7152 Anthracite,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning-4
312571,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Matteo 4313 Grey,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning-5
312574,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Ager 7152 Anthracite,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning-8
312575,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Matteo 4313 Grey,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning-9
312578,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Ager 7152 Anthracite,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning-12
312579,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Matteo 4313 Grey,230,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-endeavslutning-13
312585,Scapa Amalie,Hjørnesofa med sjeselong,Scapa UAB,Scapa,AMALIE,Hjørnesofa,22827,38045,Grå,Ager 7152 Anthracite,312,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong
312586,Scapa Amalie,Hjørnesofa med sjeselong,Scapa UAB,Scapa,AMALIE,Hjørnesofa,22827,38045,Grå,Matteo 4313 Grey,312,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-1
312593,Scapa Amalie,Hjørnesofa med sjeselong,Scapa UAB,Scapa,AMALIE,Hjørnesofa,22827,38045,Grå,Ager 7152 Anthracite,312,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-5
312594,Scapa Amalie,Hjørnesofa med sjeselong,Scapa UAB,Scapa,AMALIE,Hjørnesofa,22827,38045,Grå,Matteo 4313 Grey,312,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-med-sjeselong-6
312600,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17400,29000,Grå,Ager 7152 Anthracite,271,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-12
312601,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17400,29000,Grå,Matteo 4313 Grey,271,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-13
312610,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17400,29000,Grå,Ager 7152 Anthracite,271,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-15
312611,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17400,29000,Grå,Matteo 4313 Grey,271,83,44,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-16
251895,IMG Melby,Hjørnesofa,"IMG avd Skandinavia, Ekornes AS",IMG,MELBY,Hjørnesofa,54425,,Oransje,Trend T410 Nature,278,80,44,50,https://checkout.bohus.no/sofa/hjornesofa/melby-hjornesofa-3
312834,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 97 Dark grey,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-25
312835,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,18999,31665,Grå,Storm 97 Dark grey,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-26
312840,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,21619,36032,Grå,Storm 97 Dark grey,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-27
312848,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 97 Dark grey,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-28
312849,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 97 Dark grey,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-29
312850,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 97 Dark grey,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-30
312851,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 97 Dark grey,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-31
312854,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 97 Dark grey,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-32
312855,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,18999,31665,Grå,Storm 97 Dark grey,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-33
312856,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,21619,36032,Grå,Storm 97 Dark grey,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-34
312857,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,19999,33332,Grå,Storm 97 Dark grey,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-35
312858,Jakobsen Quadrato,U-sofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,U-sofa,34417,57362,Grå,Storm 97 Dark grey,384,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/u-sofa/quadrato-hjornesofa-med-endeavslutning-36
312860,Jakobsen Quadrato,U-sofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,U-sofa,34417,57362,Grå,Storm 97 Dark grey,384,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/u-sofa/quadrato-hjornesofa-med-endeavslutning-38
312861,Jakobsen Quadrato,U-sofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,U-sofa,31627,52712,Grå,Storm 97 Dark grey,384,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/u-sofa/quadrato-hjornesofa-med-endeavslutning-39
312897,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Beige/natur,Storm 02 Natural,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-42
312898,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Beige/natur,Storm 02 Natural,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-43
312899,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 09 Taupe,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-44
312900,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 09 Taupe,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-45
312901,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grønn,Storm 37 Hunter,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-46
312902,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grønn,Storm 37 Hunter,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-47
312903,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Rosa,Storm 63 Blush,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-48
312904,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Rosa,Storm 63 Blush,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-49
312907,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Beige/natur,Storm 02 Natural,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-52
312908,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Beige/natur,Storm 02 Natural,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-53
312910,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grå,Storm 09 Taupe,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-55
312911,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grønn,Storm 37 Hunter,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-56
312912,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grønn,Storm 37 Hunter,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-57
312913,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Rosa,Storm 63 Blush,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-58
312914,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Rosa,Storm 63 Blush,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-59
260527,IMG Melby,Hjørnesofa,"IMG avd Skandinavia, Ekornes AS",IMG,MELBY,Hjørnesofa,39590,,Beige/natur,Salsa 154 Stone,278,80,44,53,https://checkout.bohus.no/sofa/hjornesofa/melby-hjornesofa
313255,Weston,Hjørnesofa,Dominari Grupe UAB,,WESTON,Hjørnesofa,25999,43332,Brun,Ecohud mørk brun,235,81,45,54,https://checkout.bohus.no/sofa/hjornesofa/weston-hjornesofa-10
313001,Vilmers Alps,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALPS,Hjørnesofa,55916,,Grønn,Dolomite Myrtle,304,75,44,61,https://checkout.bohus.no/sofa/hjornesofa/alps-hjornesofa-med-endeavslutning-6
313002,Vilmers Alps,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALPS,Hjørnesofa,55916,,Grønn,Dolomite Myrtle,304,75,44,61,https://checkout.bohus.no/sofa/hjornesofa/alps-hjornesofa-med-endeavslutning-7
266564,IMG Melby,Hjørnesofa med endeavslutning,"IMG avd Skandinavia, Ekornes AS",IMG,MELBY,Hjørnesofa,36410,,Beige/natur,Salsa 154 Stone,278,80,44,50,https://checkout.bohus.no/sofa/hjornesofa/melby-hjornesofa-6
313612,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,27485,54970,Gul,Erdite Silver fern,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-2
313613,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,27485,54970,Grå,Erdite Aluminium,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-3
313614,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,27485,54970,Beige/natur,Erdite Rainy day,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-4
313615,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,27485,54970,Gul,Erdite Silver fern,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-7
313616,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,27485,54970,Grå,Erdite Aluminium,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-8
313617,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,27485,54970,Beige/natur,Erdite Rainy day,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-9
313618,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,22892,45783,Gul,Erdite Silver fern,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-8
313619,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,22892,45783,Grå,Erdite Aluminium,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-9
313620,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,22892,45783,Beige/natur,Erdite Rainy day,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-10
313621,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,22892,45783,Gul,Erdite Silver fern,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-13
313622,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,22892,45783,Grå,Erdite Aluminium,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-14
313623,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,22892,45783,Beige/natur,Erdite Rainy day,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-15
267580,Stressless Ella,Hjørnesofa,Ekornes AS,Stressless,ELLA,Hjørnesofa,112432,,Beige/natur,Clover 81 Light beige,258,78,44,55,https://checkout.bohus.no/sofa/hjornesofa/ella-hjornesofa
314087,Eton,Hjørnesofa med sjeselong og endeavslutning,Dominari Grupe UAB,,ETON,Hjørnesofa,20999,42230,Beige/natur,Happy 12 Beige,291,81,47,57,https://checkout.bohus.no/sofa/hjornesofa/eton-hjornesofa-med-sjeselong-og-endeavslutning
314090,Eton,Hjørnesofa med sjeselong og endeavslutning,Dominari Grupe UAB,,ETON,Hjørnesofa,20999,42230,Beige/natur,Happy 12 Beige,291,81,47,57,https://checkout.bohus.no/sofa/hjornesofa/eton-hjornesofa-med-sjeselong-og-endeavslutning-1
314093,Eton,Hjørnesofa med sjeselong,Dominari Grupe UAB,,ETON,Hjørnesofa,23999,48025,Beige/natur,Happy 12 Beige,298,81,47,57,https://checkout.bohus.no/sofa/hjornesofa/eton-hjornesofa-med-sjeselong
315034,Otello Lux,Hjørnesofa med endeavslutning,Dominari Grupe UAB,,OTELLO LUX,Hjørnesofa,45000,,Blå,Storm 71 Linblå,301,83,43,72,https://checkout.bohus.no/sofa/hjornesofa/otello-lux-hjornesofa-med-endeavslutning-4
314911,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,29372,58743,Beige/natur,Tin Rainy day,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-18
314913,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,24999,49998,Beige/natur,Tin Rainy day,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-17
314915,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,24999,49998,Beige/natur,Tin Rainy day,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-19
285197,Vilmers Vincent,Hjørnesofa,Vilmers,Vilmers,VINCENT,Hjørnesofa,64881,,Grå,Hawks Ash,285,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-15
285198,Vilmers Vincent,Hjørnesofa,Vilmers,Vilmers,VINCENT,Hjørnesofa,64881,,Grå,Hawks Ash,285,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-16
285199,Vilmers Vincent,Hjørnesofa,Vilmers,Vilmers,VINCENT,Hjørnesofa,64881,,Grå,Hawks Ash,285,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-17
285201,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Beige/natur,Garnet Aluminium,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-10
285202,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Beige/natur,Garnet Aluminium,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-11
285203,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Beige/natur,Garnet Aluminium,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-12
285204,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Beige/natur,Garnet Aluminium,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-13
285205,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Beige/natur,Garnet Aluminium,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-14
285207,Vilmers Vincent,Hjørnesofa,Vilmers,Vilmers,VINCENT,Hjørnesofa,64881,,Grå,Hawks Ash,285,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-6
286471,IMG Melby,Hjørnesofa,"IMG avd Skandinavia, Ekornes AS",IMG,MELBY,Hjørnesofa,41535,,Beige/natur,Adele 01 Natural,194,80,44,53,https://checkout.bohus.no/sofa/hjornesofa/melby-hjornesofa-8
288535,Otello Lux,Hjørnesofa med endeavslutning,Dominari Grupe UAB,,OTELLO LUX,Hjørnesofa,45000,,Beige/natur,Storm 02 Ecru,303,84,43,72,https://checkout.bohus.no/sofa/hjornesofa/otello-hjornesofa-med-endeavslutning-1
